Review,Rating
"C'mon , don't blame me ! I thought it was a new camera . We could use it.We were even thinking about buying a camera . I don't understand how he could have such a perfect-looking box .",neutral
"I'll try the vegetarian , please .",neutral
"Wow , you are the expert on it .",positive
"Beauty costs , dear ! What do you think of this dress ? Do you think it suits me ?",neutral
"Eh , well , madam , as you know we are closing .",neutral
I love it . I really enjoy creating a meal from various ingredients and watching my friends enjoy it.It gives me a real sense of satisfaction.Do you enjoy cooking ?,positive
"Fill it up with unleaded and check the oil , please .",neutral
I ’ m sorry . This number has already been registered .,neutral
"No , thank you .",neutral
What was it doing there ?,neutral
Can I help you ?,neutral
"Sure , we have both skirts and slacks that will go well with the sweater . I especially like this flowery skirt . It's very much in style this year .",neutral
"Hello ? Yes , someone has passed out at Dongle Ave . and 2nd street . He isn't breathing and doesn't have a pulse . Yes , my friend is performing CPR . Ok , thank you . They are sending an ambulance . Here , let me help .",negative
Not a great week for the world ! Any good news ?,negative
What do you mean ?,neutral
I'm sorry . Something is wrong with my taxi .,negative
Wow . That's too much for me . Don't you have anything cheaper ?,neutral
Can I try this dress on ?,neutral
"Yeah , just the way you like it ! I also put out some cereal and muesli if you feel like having something more light .",neutral
It's still early .,neutral
"All right , but would you be so kind as to make up your mind soon ? We're very busy just now as you can see , sir .",neutral
"Well , I attend an aerobic class three times a week .",neutral
You're welcome .,neutral
"Take-out , please .",neutral
"Yes , the same as the one we have . And we also need some small articles in the office , such as pens , clips , erasers and sticky notes .",neutral
That's another one thousand six hundred ?,neutral
Good morning . Are you ready to order ?,neutral
Didn't you read about Paypal and Bidpai ? They are very safe .,neutral
Please forgive me . You have my word . I'll spend some time with you on the weekend . I promise .,negative
"Bingo ! It's dark outside , Let's hurry up .",neutral
"Well , the hero is a Super Warrior . He has to fight the bad guys to find the treasure .",neutral
"No , it just won't work.If I read for your exam , you won't know the answers tomorrow . I will .",neutral
Thanks very much .,positive
Pls fill it up with water then .,neutral
"Oh , Madam , buy what ?",positive
Yes .,neutral
"It works if you keep at it . Come on , let's go !",neutral
Hey Michael . Where are you going ?,neutral
"I hate that , either . Did you tell him your feelings ?",neutral
"Yes , I do . I also use an anti-spyware program and a firewall . There are so many nasties on the internet and so many people who are trying to use the internet to hurt other users . You have to be very c",neutral
It looks good . OK . I'll take it .,positive
We'd prefer separate checks .,neutral
I think we can have a try .,neutral
"No , don't replace it . Give a refund .",neutral
"Yes , of course . There are many tea houses and bars in China , too . People can drink , eat and relax at these places .",neutral
OK . Teach me how to play the game .,neutral
Let ’ s play a little game . I ’ ll describe someone and you try to guess who it is .,neutral
"Yes , ma'ma . There'll be no problem with the quality .",neutral
"Good morning , can I help you ?",neutral
"Next , please . Where to , sir ?",neutral
Hope to see you again . We will provide the best service .,positive
Unbelievable ! I could never do that .,positive
I know . I have been a subscriber for the past two years .,neutral
Thank you . Now if you'll just give me a credit card .,positive
"No , that will be too expensive .",neutral
Ha-ha ... I'm just fatigued . And tomorrow is a big day .,neutral
"I want to adopt a cat , and it can be Barbie's boyfriend too .",neutral
Tomato and rice . Have you had that before ?,neutral
Go right ahead .,neutral
"A sack of cherries , please .",neutral
"No , I didn't . My brother was very good and I did quite a lot of homework .",neutral
What happened ?,neutral
"Oh , I prefer it loose",neutral
"Can I take your order , sir ?",neutral
So now your bill comes to £ 20.15 and I need to pay £ 22.50 .,neutral
"So , what's in the box ? A fridge ?",neutral
There is no pepper here .,neutral
"No , don't worry . I'll get you off when you get there .",neutral
It ’ s freezing in here ! Can I turn up the heat ?,neutral
"No , I'll pay for it in cash .",neutral
A nice quiet house is exactly what we're looking for .,neutral
"Oh , what ’ s she like ?",neutral
Yes . You can save a lot of money in this way .,neutral
"Oh , really ? Give me a clam soup .",positive
What do I do here ?,neutral
"No , you don't have to . Here comes the train .",neutral
"Excuse me , Miss , can you tell me where the bank is ?",neutral
I'd better not . Brooke hates the Backstreet Boys !,neutral
"Excuse me , I wonder if you can help me .",neutral
Sure . Would you like to have the loaf sliced ?,positive
Of course . It's just at 19 Lingual Road . You can phone me again if you cann't find the right place .,neutral
OK .,neutral
I share the same opinion . You are over-weight so it's hard for you to buy clothes .,neutral
That's all right . We don't go to bed early .,neutral
"You never know . Maybe he's just an innocent , lonely guy ...",neutral
"I ’ m thinking about buying this sweater . I know it ’ s june now , but it will be perfect for autumn and winter .",neutral
here you are .,neutral
Not some crazy diet fat I hope .,neutral
"Hello , I need a new suit . I have an important interview next week , so I really need to look sharp .",neutral
How can you stay so calm ? Aren't you going to take a look to see if there is anything for you ?,positive
I really need to lose some weight . I should go on a diet .,neutral
History .,neutral
Shall we check your oil and tires ?,neutral
Really ? Is it tiring ?,neutral
It is a good idea . What dish are you cooking now ? !,neutral
Excuse me . Do you know where I can find the nearest ICCC ?,neutral
I can't log on the internet again .,neutral
Very good . Could I serve you anything else ?,positive
How about at 3:30 ?,neutral
Yes . What do you want to buy ?,neutral
"Yes , I'd ask Jill , the girl I've had before , but I need someone overnight.Maybe even for two nights .",neutral
"Excuse me , where is the nearest bank ?",neutral
I think seven hundred is enough .,neutral
Here is it .,neutral
I'll just go and check for you .,neutral
I want to get a ticket for a concert tonight .,neutral
"Except housework , that is .",negative
"Yup . But , this also means we have to wait to order our food .",neutral
Goodbye .,positive
"OK , thanks .",positive
"Yes , speaking .",neutral
Should I bring anything with me ?,neutral
Here is 200 yuan . The charge is for you .,neutral
"That's so ironic ! Well , what's it like ? Is it your traditional food ?",neutral
I see . Can I pay by credit card ?,neutral
"No , there is plenty of gas . I filled it up yesterday .",neutral
Okay .,neutral
But a Chinese person would never order that .,neutral
Is that true ?,neutral
"Here is the two dollars , will you bring me the receipt ?",neutral
What about this one ? It's natural ingredients .,neutral
"Hey Joe , what are you doing in this department store ?",neutral
"Well , his wife is Japanese . He said she makes really good sushi .",neutral
Sure . I strongly advise you to buy a bottle of perfume and a lighter .,neutral
I understand . May I make an appointment then ?,neutral
"Well , I personally don't like them because I don't believe that they are healthy .",neutral
