Review,Rating
"Oh , I like the music on your radio . It's nice .",neutral
Thank you ! I always tune to this program when driving . So what's your favorite program ?,positive
"I like Winner's English very mush . You know the Beijing Olympic Games is right around the corner . We should learn English Well . It's on FM 96.6 , China Business Radio . You can get it on your radio too .",neutral
But I don't speak English at all .,neutral
That's OK . The program is especially for the beginners like us .,neutral
Really ? When is it on ?,neutral
"It begins at 6:40 every morning , and it goes for 20 minutes .",neutral
Thank you so much . I'll try and catch that .,positive
The radio has brought us lots of convenience .,neutral
"Yes , I can also learn about the traffic condition through it .",neutral
"With the development of the society and technology , radio is nearly everywhere .",neutral
So we should take the advantage of it .,neutral
Do you have these shoes in a size 7 ?,neutral
Yes . Let me get you a pair .,neutral
Sorry . I'll clean it up .,neutral
I wonder if we can change to Channel 5 .,neutral
Why ?,neutral
I want to know what's on that channel .,neutral
"Oh , good .",neutral
There is a football match .,neutral
I prefer TV play to football .,neutral
OK . Could you turn it down ?,neutral
What are you going to do ?,neutral
I'm going to listen to the radio .,neutral
Maybe we can enjoy the TV play together . It's interesting .,neutral
"Excuse me , can you show me the cloisonn bracelet in the counter ?",neutral
Sure . Let me get it for you .,neutral
Can you also show me this one ?,neutral
No problem . This one is made of pure gold .,neutral
I think the cloisonn bracelet is more beautiful .,neutral
"You ’ re right . This one costs less , but is more beautiful .",neutral
Will the luster fade out after some time ?,neutral
"No , we guarantee the quality .",neutral
Ok . Can I try it on ?,neutral
"Certainly , the mirror is right here .",neutral
"Mommy , can I stay up until eleven o'clock ?",neutral
No . Go to bed right now .,neutral
May I speak to Peter ?,neutral
Who's calling ?,neutral
It's so boring .,neutral
Don't you like it ?,neutral
I don't . Is there anything worth watching on the other channel ?,neutral
I think it's a basketball match on channel 5 .,neutral
Do you mind if we switch over ?,neutral
"Well , I'd rather see a movie .",neutral
What's the movie ?,neutral
' Star war ' .,neutral
It must be interesting .,positive
"Yes , you're right .",positive
"Excuse me , what's the screen near your steering wheel for ?",neutral
It's a portable TV . It's a popular thing now .,neutral
"Oh , that's new to me . So what's on everyday ?",neutral
"News about current affairs , documentaries , music , movies , noncommercial ads and so on .",neutral
Is there anything interesting ?,neutral
"Yes , there are something good and informative . I think that many people underestimate the value of TV in education .",neutral
I agree . Are there any commercials on the TV ?,neutral
Of course . Because the TV stations need to make money from commercials between the programs .,neutral
That makes a lot of sense . Does the TV work well ?,neutral
Not always . It depends on the transmission of the satellite signals .,neutral
I got it . Do you pay for the programs ?,neutral
"Yes , 50 Yuan per month .",neutral
"It is a little bit expensive , but it's worth it .",neutral
Yeah . You know driving is boring . TV can get me out of the fatigue of driving .,neutral
It can also entertain your passengers like me .,neutral
That's the point .,neutral
"Jenny , you're too lazy . You should do some exercise . See , you're getting fat .",neutral
"Dad , it's raining outside .",neutral
That is your excuse .,neutral
"All right , all right , I will go swimming with Peter this afternoon .",neutral
Not just today . Go exercise everyday !,neutral
"Peter , enough with your computer games . Go do your homework now .",neutral
Can't I play more ?,neutral
No ! Stop playing computer games !,neutral
"Mom , I'll be finished soon .",neutral
"Peter , if you don't turn off your computer , then I won't allow you to play it again starting next week .",neutral
"Hi , who has the remote control ?",neutral
"I do . Why , do you want me to change the channel ?",neutral
"Yes , please . I can't stand watching the channel any more .",negative
I think they have pretty good programmes . But I'll change it if you really want .,neutral
"Put it on Channel 5 , OK ?",neutral
"Oh , I hate Channel 5 . I'd rather just listen to the radio .",neutral
Don't make such a fuss . I'm sure you will like today's programme .,neutral
What's on today ?,neutral
A basketball match between Chinese team and American team .,neutral
Really ? I'm interested in it .,neutral
It might begin now .,neutral
"Peter , where are you going ?",neutral
I'm going to do some shopping .,neutral
Won't you watch TV ?,neutral
What's on TV tonight ? Is there a football match ?,neutral
The TV station will air the World Cup football match alive at 8: 30 .,neutral
Really ? Who will play ?,positive
The Brazilian team versus the American team . Don't miss it .,neutral
That's cool . I'll watch it .,neutral
Who do you think will win ?,neutral
There is no doubt that the Brazilian team will win .,neutral
I think so .,neutral
May I have a cookie ?,neutral
Help yourself .,neutral
"By the way , where's Jim ?",neutral
He is out .,neutral
Watch out !,neutral
Wow ! That car almost hit me .,neutral
Eat some more .,neutral
"No , thanks . I'm on a diet .",neutral
"Hurry up , will you ?",neutral
What's the rush ?,neutral
Kata ! You've got a beautiful singing voice . You hit the high notes perfectly .,positive
Thank you for your compliment . But you are exaggerating . I think you are destined to be a singer . You have the best voice !,positive
Thank you . Maybe we can sing a song together . Would you like to sing with me ?,positive
"Yes , I'd like to . It's my honor . Let's pick a song .",positive
How about this one ?,neutral
"Sorry , I can't sing the song .",neutral
Er ... How about this one ?,neutral
OK . But I'm not familiar . I don't know the beginning part .,neutral
Never mind . You can follow me . I'll sing the first part .,neutral
OK .,neutral
"Peter , go and tidy up your toys now .",neutral
"Wait a moment , mom .",neutral
"I'm mad ! I said now ! Turn off the TV , and do it now .",negative
"Mom , just ten more minutes . The show is going to be over soon .",neutral
"Peter , if you don't do it soon , I will throw your toys in the trash can .",negative
"Sorry , I'm late .",negative
It doesn't matter .,neutral
"Excuse me , I've been waiting here for 10 minutes . Do you know how often does No . 636 run ?",neutral
It runs every 15 minutes . You must have missed it .,neutral
It seems you got here at good time . Do you have a bus schedule ?,neutral
"Yes , I do . You can buy a bus schedule in a news stand .",neutral
"I see , thank you . By the way , is this the right bus for the Museum ?",neutral
"Yes , it is .",neutral
Do I have to change ?,neutral
No . The Museum is the terminal of this bus .,neutral
Thanks a lot .,positive
You are welcome .,positive
"Mom , can I have more allowance ?",neutral
What for ?,neutral
I want to buy more books .,neutral
"Oh , yeah ? Are you joking ?",neutral
Of course not ! I'm telling the truth .,neutral
"Honey , it's good if you spend money to buy more books . But $ 100 dollars a week is enough for you already .",neutral
"Two burgers , please .",neutral
For here or to go ?,neutral
"Dad , may I have a room of my own ?",neutral
"Oh , honey , I'm so sorry , we don't have enough space for you to have your own room .",neutral
"Dad , but I don't want to share a room with Peter . He snores every night .",negative
"Honey , you can ask him to be quite . Otherwise you may punish him and tell him to stand out of the room , right ?",neutral
Alright . Maybe it's the only way to do it .,neutral
Open the book and turn to page 10 .,neutral
It is difficult .,neutral
"No , honey , it's easy if you know the way .",neutral
Do I have to memorize it ?,neutral
"No , honey , try to make notes in your notebook .",neutral
"Peter , wash your hands first , and then have some dessert .",neutral
"Mom , can I have some ice cream ?",neutral
"Not today , Honey . Don't eat too much ice cream .",neutral
"Mom , can I have one more piece of cake ?",neutral
Ok . The last piece is for your dessert . We're having dinner soon .,neutral
"Dad , can you help me ?",neutral
"Oh , honey , you made a mistake .",neutral
I don't know how to do it .,neutral
OK . Let's do it together .,neutral
16 divided by 2 . What's the answer ?,neutral
16 divided by 2 equals 8 .,neutral
You got it . Good job .,positive
How was your test ?,neutral
It was bad .,neutral
"Oh , honey , you should study harder .",neutral
But I already tried my best .,neutral
Don't worry . You'll do better next time .,neutral
Is Bob home ?,neutral
Sorry . You've got the wrong number .,neutral
"Dad , how do you say this word ?",neutral
"Sword , say it ' sword ' .",neutral
What does this word mean ?,neutral
Look it up in the dictionary .,neutral
"Dad , can you just tell me what it means ? I'm too lazy .",neutral
"No , honey , go and read it . You'll learn .",neutral
"Jenny , what's your favorite color ?",neutral
I like red .,neutral
"Now , we're going to draw an apple in your sketch book . What do we use ?",neutral
"Dad , I want to draw with crayons , can I ?",neutral
Why not ? Let's draw the outline of an apple with your pencil first .,neutral
"Mom , my nose is bleeding .",neutral
"What happened , Peter ? Did you have a fight ?",neutral
